benchmark,protocol,family,seed,comparison,metric,direction,positive_variant,negative_variant,positive_metric,negative_metric,delta_positive_better,requirement_satisfied,valid_for_comparison,positive_rows,negative_rows,positive_constant_score_rate,negative_constant_score_rate,positive_first_option_prediction_rate,negative_first_option_prediction_rate,positive_tokenizer_sources,negative_tokenizer_sources,positive_tokenizer_classes,negative_tokenizer_classes,positive_tokenizer_vocab_sizes,negative_tokenizer_vocab_sizes,notes,positive_jsonl,negative_jsonl,run_dir
blend,figure9_1b,maple_1b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.15,0.1583333333,-0.008333333333,0,1,120,120,0,0,0.4333333333,0.375,/path/to/metacul/models/sft/combined_with_metadata_chat,/path/to/metacul/models/sft/combined_without_metadata_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/figure9_1b/maple_1b_chat/seed_41/blend/blend_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/figure9_1b/maple_1b_chat/seed_41/blend/blend_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/figure9_1b/maple_1b_chat/seed_41/blend
blend,figure9_3b,maple_1b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.1583333333,0.2333333333,-0.075,0,1,120,120,0,0,0.4666666667,0.5416666667,/path/to/metacul/models/sft/combined_with_metadata_chat,/path/to/metacul/models/sft/combined_without_metadata_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/figure9_3b/maple_1b_chat/seed_41/blend/blend_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/figure9_3b/maple_1b_chat/seed_41/blend/blend_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/figure9_3b/maple_1b_chat/seed_41/blend
blend,legacy_a025,maple_1b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.2166666667,0.2666666667,-0.05,0,1,120,120,0,0,0.575,0.55,/path/to/metacul/models/sft/combined_with_metadata_chat,/path/to/metacul/models/sft/combined_without_metadata_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/legacy_a025/maple_1b_chat/seed_41/blend/blend_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/legacy_a025/maple_1b_chat/seed_41/blend/blend_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/legacy_a025/maple_1b_chat/seed_41/blend
blend,legacy_final,maple_1b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.2166666667,0.275,-0.05833333333,0,1,120,120,0,0,0.5916666667,0.5583333333,/path/to/metacul/models/sft/combined_with_metadata_chat,/path/to/metacul/models/sft/combined_without_metadata_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/legacy_final/maple_1b_chat/seed_41/blend/blend_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/legacy_final/maple_1b_chat/seed_41/blend/blend_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/legacy_final/maple_1b_chat/seed_41/blend
blend,legacy_pair,maple_1b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.15,0.15,0,0,1,120,120,0,0,0.4583333333,0.3916666667,/path/to/metacul/models/sft/combined_with_metadata_chat,/path/to/metacul/models/sft/combined_without_metadata_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/legacy_pair/maple_1b_chat/seed_41/blend/blend_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/legacy_pair/maple_1b_chat/seed_41/blend/blend_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/legacy_pair/maple_1b_chat/seed_41/blend
blend,letter_code_strict,maple_1b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.3083333333,0.3083333333,0,0,1,120,120,0,0,1,0.9833333333,/path/to/metacul/models/sft/combined_with_metadata_chat,/path/to/metacul/models/sft/combined_without_metadata_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/letter_code_strict/maple_1b_chat/seed_41/blend/blend_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/letter_code_strict/maple_1b_chat/seed_41/blend/blend_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/letter_code_strict/maple_1b_chat/seed_41/blend
blend,letter_country_first,maple_1b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.3083333333,0.3083333333,0,0,1,120,120,0,0,1,0.9833333333,/path/to/metacul/models/sft/combined_with_metadata_chat,/path/to/metacul/models/sft/combined_without_metadata_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/letter_country_first/maple_1b_chat/seed_41/blend/blend_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/letter_country_first/maple_1b_chat/seed_41/blend/blend_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/letter_country_first/maple_1b_chat/seed_41/blend
blend,letter_country_the,maple_1b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.3083333333,0.3166666667,-0.008333333333,0,1,120,120,0,0,1,0.9916666667,/path/to/metacul/models/sft/combined_with_metadata_chat,/path/to/metacul/models/sft/combined_without_metadata_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/letter_country_the/maple_1b_chat/seed_41/blend/blend_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/letter_country_the/maple_1b_chat/seed_41/blend/blend_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/letter_country_the/maple_1b_chat/seed_41/blend
blend,letter_legacy,maple_1b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.3083333333,0.3166666667,-0.008333333333,0,1,120,120,0,0,1,0.9916666667,/path/to/metacul/models/sft/combined_with_metadata_chat,/path/to/metacul/models/sft/combined_without_metadata_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/letter_legacy/maple_1b_chat/seed_41/blend/blend_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/letter_legacy/maple_1b_chat/seed_41/blend/blend_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/letter_legacy/maple_1b_chat/seed_41/blend
blend,letter_name_grounded,maple_1b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.3083333333,0.3,0.008333333333,1,1,120,120,0,0,1,0.975,/path/to/metacul/models/sft/combined_with_metadata_chat,/path/to/metacul/models/sft/combined_without_metadata_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/letter_name_grounded/maple_1b_chat/seed_41/blend/blend_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/letter_name_grounded/maple_1b_chat/seed_41/blend/blend_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/letter_name_grounded/maple_1b_chat/seed_41/blend
blend,letter_strict_country,maple_1b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.3083333333,0.3083333333,0,0,1,120,120,0,0,1,0.9833333333,/path/to/metacul/models/sft/combined_with_metadata_chat,/path/to/metacul/models/sft/combined_without_metadata_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/letter_strict_country/maple_1b_chat/seed_41/blend/blend_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/letter_strict_country/maple_1b_chat/seed_41/blend/blend_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/letter_strict_country/maple_1b_chat/seed_41/blend
blend,name_grounded_the,maple_1b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.2083333333,0.25,-0.04166666667,0,1,120,120,0,0,0.5,0.5166666667,/path/to/metacul/models/sft/combined_with_metadata_chat,/path/to/metacul/models/sft/combined_without_metadata_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/name_grounded_the/maple_1b_chat/seed_41/blend/blend_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/name_grounded_the/maple_1b_chat/seed_41/blend/blend_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/name_grounded_the/maple_1b_chat/seed_41/blend
blend,plain_grounded,maple_1b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.2083333333,0.2166666667,-0.008333333333,0,1,120,120,0,0,0.6833333333,0.6916666667,/path/to/metacul/models/sft/combined_with_metadata_chat,/path/to/metacul/models/sft/combined_without_metadata_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/plain_grounded/maple_1b_chat/seed_41/blend/blend_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/plain_grounded/maple_1b_chat/seed_41/blend/blend_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/plain_grounded/maple_1b_chat/seed_41/blend
blend,sft_1b_lnqa,maple_1b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.225,0.225,0,0,1,120,120,0,0,0.5916666667,0.6333333333,/path/to/metacul/models/sft/combined_with_metadata_chat,/path/to/metacul/models/sft/combined_without_metadata_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/sft_1b_lnqa/maple_1b_chat/seed_41/blend/blend_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/sft_1b_lnqa/maple_1b_chat/seed_41/blend/blend_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/sft_1b_lnqa/maple_1b_chat/seed_41/blend
blend,sft_3b_lnqa,maple_1b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.1583333333,0.2333333333,-0.075,0,1,120,120,0,0,0.4666666667,0.5416666667,/path/to/metacul/models/sft/combined_with_metadata_chat,/path/to/metacul/models/sft/combined_without_metadata_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/sft_3b_lnqa/maple_1b_chat/seed_41/blend/blend_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/sft_3b_lnqa/maple_1b_chat/seed_41/blend/blend_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/sft_3b_lnqa/maple_1b_chat/seed_41/blend
blend,country_first,maple_3b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.225,0.25,-0.025,0,1,120,120,0,0,0.4416666667,0.5083333333,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/country_first/maple_3b_chat/seed_41/blend/blend_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/country_first/maple_3b_chat/seed_41/blend/blend_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/country_first/maple_3b_chat/seed_41/blend
blend,figure9_1b,maple_3b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.125,0.1583333333,-0.03333333333,0,1,120,120,0,0,0.3916666667,0.4166666667,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/figure9_1b/maple_3b_chat/seed_41/blend/blend_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/figure9_1b/maple_3b_chat/seed_41/blend/blend_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/figure9_1b/maple_3b_chat/seed_41/blend
blend,figure9_3b,maple_3b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.2833333333,0.325,-0.04166666667,0,1,120,120,0,0,0.4166666667,0.375,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/figure9_3b/maple_3b_chat/seed_41/blend/blend_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/figure9_3b/maple_3b_chat/seed_41/blend/blend_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/figure9_3b/maple_3b_chat/seed_41/blend
blend,legacy_a025,maple_3b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.1833333333,0.2583333333,-0.075,0,1,120,120,0,0,0.5333333333,0.6083333333,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/legacy_a025/maple_3b_chat/seed_41/blend/blend_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/legacy_a025/maple_3b_chat/seed_41/blend/blend_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/legacy_a025/maple_3b_chat/seed_41/blend
blend,legacy_final,maple_3b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.2,0.2416666667,-0.04166666667,0,1,120,120,0,0,0.5916666667,0.575,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/legacy_final/maple_3b_chat/seed_41/blend/blend_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/legacy_final/maple_3b_chat/seed_41/blend/blend_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/legacy_final/maple_3b_chat/seed_41/blend
blend,legacy_pair,maple_3b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.15,0.175,-0.025,0,1,120,120,0,0,0.4083333333,0.4666666667,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/legacy_pair/maple_3b_chat/seed_41/blend/blend_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/legacy_pair/maple_3b_chat/seed_41/blend/blend_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/legacy_pair/maple_3b_chat/seed_41/blend
blend,letter_code_strict,maple_3b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.3083333333,0.2666666667,0.04166666667,1,1,120,120,0,0,1,0.9,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/letter_code_strict/maple_3b_chat/seed_41/blend/blend_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/letter_code_strict/maple_3b_chat/seed_41/blend/blend_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/letter_code_strict/maple_3b_chat/seed_41/blend
blend,letter_country_first,maple_3b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.3,0.2666666667,0.03333333333,1,1,120,120,0,0,0.9916666667,0.9,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/letter_country_first/maple_3b_chat/seed_41/blend/blend_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/letter_country_first/maple_3b_chat/seed_41/blend/blend_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/letter_country_first/maple_3b_chat/seed_41/blend
blend,letter_country_the,maple_3b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.3,0.3083333333,-0.008333333333,0,1,120,120,0,0,0.9166666667,0.8416666667,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/letter_country_the/maple_3b_chat/seed_41/blend/blend_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/letter_country_the/maple_3b_chat/seed_41/blend/blend_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/letter_country_the/maple_3b_chat/seed_41/blend
blend,letter_legacy,maple_3b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.2583333333,0.3,-0.04166666667,0,1,120,120,0,0,0.875,0.9916666667,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/letter_legacy/maple_3b_chat/seed_41/blend/blend_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/letter_legacy/maple_3b_chat/seed_41/blend/blend_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/letter_legacy/maple_3b_chat/seed_41/blend
blend,letter_name_grounded,maple_3b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.3,0.2666666667,0.03333333333,1,1,120,120,0,0,0.9083333333,0.7666666667,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/letter_name_grounded/maple_3b_chat/seed_41/blend/blend_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/letter_name_grounded/maple_3b_chat/seed_41/blend/blend_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/letter_name_grounded/maple_3b_chat/seed_41/blend
blend,letter_strict_country,maple_3b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.3,0.2666666667,0.03333333333,1,1,120,120,0,0,0.9916666667,0.9,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/letter_strict_country/maple_3b_chat/seed_41/blend/blend_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/letter_strict_country/maple_3b_chat/seed_41/blend/blend_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/letter_strict_country/maple_3b_chat/seed_41/blend
blend,name_grounded_the,maple_3b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.3333333333,0.2916666667,0.04166666667,1,1,120,120,0,0,0.4083333333,0.4166666667,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/name_grounded_the/maple_3b_chat/seed_41/blend/blend_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/name_grounded_the/maple_3b_chat/seed_41/blend/blend_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/name_grounded_the/maple_3b_chat/seed_41/blend
blend,plain_grounded,maple_3b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.1916666667,0.275,-0.08333333333,0,1,120,120,0,0,0.4833333333,0.5166666667,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/plain_grounded/maple_3b_chat/seed_41/blend/blend_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/plain_grounded/maple_3b_chat/seed_41/blend/blend_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/plain_grounded/maple_3b_chat/seed_41/blend
blend,sft_1b_lnqa,maple_3b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.3,0.2833333333,0.01666666667,1,1,120,120,0,0,0.4666666667,0.4833333333,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/sft_1b_lnqa/maple_3b_chat/seed_41/blend/blend_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/sft_1b_lnqa/maple_3b_chat/seed_41/blend/blend_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/sft_1b_lnqa/maple_3b_chat/seed_41/blend
blend,sft_3b_lnqa,maple_3b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.2833333333,0.325,-0.04166666667,0,1,120,120,0,0,0.4166666667,0.375,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/sft_3b_lnqa/maple_3b_chat/seed_41/blend/blend_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/sft_3b_lnqa/maple_3b_chat/seed_41/blend/blend_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/blend/sft_3b_lnqa/maple_3b_chat/seed_41/blend
worldvaluebench,figure9_1b,maple_1b_chat,seed_41,T+I+ vs T-I-,overall_emd,lower_is_better,custom_tplus_eplus,custom_tminus_eminus,0.1611111111,0.1666666667,0.005555555556,1,1,120,120,0,0,0.2583333333,0.2333333333,/path/to/metacul/models/sft/combined_with_metadata_chat,/path/to/metacul/models/sft/combined_without_metadata_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/figure9_1b/maple_1b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/figure9_1b/maple_1b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/figure9_1b/maple_1b_chat/seed_41/worldvaluebench
worldvaluebench,figure9_3b,maple_1b_chat,seed_41,T+I+ vs T-I-,overall_emd,lower_is_better,custom_tplus_eplus,custom_tminus_eminus,0.1555555556,0.1777777778,0.02222222222,1,1,120,120,0,0,0.3083333333,0.225,/path/to/metacul/models/sft/combined_with_metadata_chat,/path/to/metacul/models/sft/combined_without_metadata_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/figure9_3b/maple_1b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/figure9_3b/maple_1b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/figure9_3b/maple_1b_chat/seed_41/worldvaluebench
worldvaluebench,legacy_a025,maple_1b_chat,seed_41,T+I+ vs T-I-,overall_emd,lower_is_better,custom_tplus_eplus,custom_tminus_eminus,0.1666666667,0.1666666667,0,0,1,120,120,0,0,0.2333333333,0.2333333333,/path/to/metacul/models/sft/combined_with_metadata_chat,/path/to/metacul/models/sft/combined_without_metadata_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/legacy_a025/maple_1b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/legacy_a025/maple_1b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/legacy_a025/maple_1b_chat/seed_41/worldvaluebench
