benchmark,protocol,family,seed,comparison,metric,direction,positive_variant,negative_variant,positive_metric,negative_metric,delta_positive_better,requirement_satisfied,valid_for_comparison,positive_rows,negative_rows,positive_constant_score_rate,negative_constant_score_rate,positive_first_option_prediction_rate,negative_first_option_prediction_rate,positive_tokenizer_sources,negative_tokenizer_sources,positive_tokenizer_classes,negative_tokenizer_classes,positive_tokenizer_vocab_sizes,negative_tokenizer_vocab_sizes,notes,positive_jsonl,negative_jsonl,run_dir
normad,legacy_pair_shuffle,maple_3b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.0925,0.0125,0.08,1,1,400,400,0,0.0025,0.3975,0.355,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,,results/external_protocol_probes/normad/legacy_pair_shuffle/maple_3b/seed_41/normad/custom_tplus_eplus/normad_custom_tplus_eplus.jsonl,results/external_protocol_probes/normad/legacy_pair_shuffle/maple_3b/seed_41/normad/custom_tminus_eminus/normad_custom_tminus_eminus.jsonl,results/external_protocol_probes/normad/legacy_pair_shuffle/maple_3b/seed_41/normad
blend,country_first,maple_1b,seed_42,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.1875,0.1875,,0,0,80,80,1,1,1,1,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,positive_constant_scores;negative_constant_scores,results/external_protocol_probes/blend/country_first/maple_1b/seed_42/blend/custom_tplus_eplus/blend_custom_tplus_eplus.jsonl,results/external_protocol_probes/blend/country_first/maple_1b/seed_42/blend/custom_tminus_eminus/blend_custom_tminus_eminus.jsonl,results/external_protocol_probes/blend/country_first/maple_1b/seed_42/blend
blend,disambiguate_cal,maple_1b,seed_42,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.1875,0.1875,,0,0,80,80,1,1,1,1,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,positive_constant_scores;negative_constant_scores,results/external_protocol_probes/blend/disambiguate_cal/maple_1b/seed_42/blend/custom_tplus_eplus/blend_custom_tplus_eplus.jsonl,results/external_protocol_probes/blend/disambiguate_cal/maple_1b/seed_42/blend/custom_tminus_eminus/blend_custom_tminus_eminus.jsonl,results/external_protocol_probes/blend/disambiguate_cal/maple_1b/seed_42/blend
blend,figure9_1b,maple_1b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.125,0,0.125,1,1,8,8,0,0,0.125,0.25,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,,results/external_protocol_probes/blend/figure9_1b/maple_1b/seed_41/blend/blend_custom_tplus_eplus.jsonl,results/external_protocol_probes/blend/figure9_1b/maple_1b/seed_41/blend/blend_custom_tminus_eminus.jsonl,results/external_protocol_probes/blend/figure9_1b/maple_1b/seed_41/blend
blend,legacy_chatforce,maple_1b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.1875,0.1875,,0,0,80,80,1,1,1,1,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,positive_constant_scores;negative_constant_scores,results/external_protocol_probes/blend/legacy_chatforce/maple_1b/seed_41/blend/custom_tplus_eplus/blend_custom_tplus_eplus.jsonl,results/external_protocol_probes/blend/legacy_chatforce/maple_1b/seed_41/blend/custom_tminus_eminus/blend_custom_tminus_eminus.jsonl,results/external_protocol_probes/blend/legacy_chatforce/maple_1b/seed_41/blend
blend,legacy_pair,maple_1b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.325,0.325,,0,0,80,80,1,1,1,1,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,positive_constant_scores;negative_constant_scores,results/external_protocol_probes/blend/legacy_pair/maple_1b/seed_41/blend/custom_tplus_eplus/blend_custom_tplus_eplus.jsonl,results/external_protocol_probes/blend/legacy_pair/maple_1b/seed_41/blend/custom_tminus_eminus/blend_custom_tminus_eminus.jsonl,results/external_protocol_probes/blend/legacy_pair/maple_1b/seed_41/blend
blend,legacy_pair_shuffle,maple_1b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.2493638677,0.2493638677,,0,0,393,393,1,1,1,1,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,positive_constant_scores;negative_constant_scores,results/external_protocol_probes/blend/legacy_pair_shuffle/maple_1b/seed_41/blend/custom_tplus_eplus/blend_custom_tplus_eplus.jsonl,results/external_protocol_probes/blend/legacy_pair_shuffle/maple_1b/seed_41/blend/custom_tminus_eminus/blend_custom_tminus_eminus.jsonl,results/external_protocol_probes/blend/legacy_pair_shuffle/maple_1b/seed_41/blend
blend,plain_grounded,maple_1b,seed_42,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.1875,0.1875,,0,0,80,80,1,1,1,1,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,positive_constant_scores;negative_constant_scores,results/external_protocol_probes/blend/plain_grounded/maple_1b/seed_42/blend/custom_tplus_eplus/blend_custom_tplus_eplus.jsonl,results/external_protocol_probes/blend/plain_grounded/maple_1b/seed_42/blend/custom_tminus_eminus/blend_custom_tminus_eminus.jsonl,results/external_protocol_probes/blend/plain_grounded/maple_1b/seed_42/blend
blend,plain_grounded_chatforce,maple_1b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.1875,0.1875,,0,0,80,80,1,1,1,1,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,positive_constant_scores;negative_constant_scores,results/external_protocol_probes/blend/plain_grounded_chatforce/maple_1b/seed_41/blend/custom_tplus_eplus/blend_custom_tplus_eplus.jsonl,results/external_protocol_probes/blend/plain_grounded_chatforce/maple_1b/seed_41/blend/custom_tminus_eminus/blend_custom_tminus_eminus.jsonl,results/external_protocol_probes/blend/plain_grounded_chatforce/maple_1b/seed_41/blend
blend,strict_country,maple_1b,seed_42,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.1875,0.1875,,0,0,80,80,1,1,1,1,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,positive_constant_scores;negative_constant_scores,results/external_protocol_probes/blend/strict_country/maple_1b/seed_42/blend/custom_tplus_eplus/blend_custom_tplus_eplus.jsonl,results/external_protocol_probes/blend/strict_country/maple_1b/seed_42/blend/custom_tminus_eminus/blend_custom_tminus_eminus.jsonl,results/external_protocol_probes/blend/strict_country/maple_1b/seed_42/blend
blend,strict_country_chatforce,maple_1b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.1875,0.1875,,0,0,80,80,1,1,1,1,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,positive_constant_scores;negative_constant_scores,results/external_protocol_probes/blend/strict_country_chatforce/maple_1b/seed_41/blend/custom_tplus_eplus/blend_custom_tplus_eplus.jsonl,results/external_protocol_probes/blend/strict_country_chatforce/maple_1b/seed_41/blend/custom_tminus_eminus/blend_custom_tminus_eminus.jsonl,results/external_protocol_probes/blend/strict_country_chatforce/maple_1b/seed_41/blend
blend,country_first_shuffle,maple_3b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.1857506361,0.358778626,-0.1730279898,0,1,393,393,0,0,0.2671755725,0.3536895674,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,,results/external_protocol_probes/blend/country_first_shuffle/maple_3b/seed_41/blend/custom_tplus_eplus/blend_custom_tplus_eplus.jsonl,results/external_protocol_probes/blend/country_first_shuffle/maple_3b/seed_41/blend/custom_tminus_eminus/blend_custom_tminus_eminus.jsonl,results/external_protocol_probes/blend/country_first_shuffle/maple_3b/seed_41/blend
blend,legacy_pair_shuffle,maple_3b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.1526717557,0.1781170483,-0.02544529262,0,1,393,393,0,0,0.2213740458,0.272264631,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,,results/external_protocol_probes/blend/legacy_pair_shuffle/maple_3b/seed_41/blend/custom_tplus_eplus/blend_custom_tplus_eplus.jsonl,results/external_protocol_probes/blend/legacy_pair_shuffle/maple_3b/seed_41/blend/custom_tminus_eminus/blend_custom_tminus_eminus.jsonl,results/external_protocol_probes/blend/legacy_pair_shuffle/maple_3b/seed_41/blend
blend,plain_grounded_shuffle,maple_3b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.2264631043,0.2519083969,-0.02544529262,0,1,393,393,0,0,0.4605597964,0.4020356234,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,,results/external_protocol_probes/blend/plain_grounded_shuffle/maple_3b/seed_41/blend/custom_tplus_eplus/blend_custom_tplus_eplus.jsonl,results/external_protocol_probes/blend/plain_grounded_shuffle/maple_3b/seed_41/blend/custom_tminus_eminus/blend_custom_tminus_eminus.jsonl,results/external_protocol_probes/blend/plain_grounded_shuffle/maple_3b/seed_41/blend
blend,strict_country_shuffle,maple_3b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.2315521628,0.2875318066,-0.05597964377,0,1,393,393,0,0,0.7048346056,0.417302799,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,,results/external_protocol_probes/blend/strict_country_shuffle/maple_3b/seed_41/blend/custom_tplus_eplus/blend_custom_tplus_eplus.jsonl,results/external_protocol_probes/blend/strict_country_shuffle/maple_3b/seed_41/blend/custom_tminus_eminus/blend_custom_tminus_eminus.jsonl,results/external_protocol_probes/blend/strict_country_shuffle/maple_3b/seed_41/blend
